customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8706-HRADD,0,0,0,0,-0.46303730927815856,0,2,1,1,0,0,1,1,0,0.0,1,0,-0.7049905379894018,-0.5599533454757851,0
9955-QOPOY,0,0,1,0,1.4915401492832983,0,2,1,0,1,1,1,1,1,1.0,1,3,-0.13167057293208934,0.8747330631847142,0
4385-ZKVNW,0,0,1,1,0.47353105628253944,1,0,1,0,1,0,1,0,0,0.0,1,2,-0.32776261895169184,0.11841124813299249,0
5446-DKWYW,1,1,1,1,1.1657772395230555,1,1,1,0,0,1,0,1,0,1.0,1,1,0.014567563082529699,0.743105802191492,0
2034-CGRHZ,0,1,0,0,-0.3408762181180675,1,1,2,0,1,1,0,1,1,0.0,1,3,1.2692242982079527,0.09529320396994617,1
5797-APWZC,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,1,1,0.0,0,1,0.85876043916692,-0.966239736119856,1
3683-QKIUE,1,0,0,0,-1.0738427650786138,1,0,1,0,0,0,1,0,0,0.0,1,2,-0.46402997296531395,-0.8791279456619651,1
4228-ZGYUW,0,0,0,0,-1.1552834925186746,1,1,2,0,1,0,0,0,1,0.0,1,1,0.8404806721650927,-0.8438111625464717,1
8107-KNCIM,0,1,1,0,-0.748079855318371,1,1,2,0,0,0,0,0,0,0.0,1,1,0.3436033691154218,-0.5591371549852959,0
9027-YFHQJ,0,0,0,0,-1.0331224013585834,1,1,0,2,2,2,2,2,2,0.0,1,2,-1.3198554280508674,-0.9387319106701245,0
5176-LDKUH,1,0,0,0,0.6364125111626608,1,0,2,0,1,0,0,0,0,1.0,0,1,0.34526516611558833,0.6582219911806122,0
4644-OBGFZ,0,0,1,1,0.9214550572028734,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.504314895069307,-0.5534017623494257,0
7926-IJOOU,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.5109620830699715,-0.9976961588073597,0
6480-YAGIY,0,0,0,0,0.5142514200025698,1,0,2,1,1,1,1,1,1,1.0,0,3,1.5766567432386855,1.2137609455719838,0
4029-HPFVY,0,0,0,0,-1.1960038562387048,1,0,2,0,0,0,0,0,0,0.0,1,0,0.18407085709947407,-0.9089740465709361,0
5345-BMKWB,0,0,1,0,-0.9924020376385531,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.479387940066815,-0.9363495168059938,0
3519-ZKXGG,1,0,1,0,-1.1960038562387048,1,1,2,0,0,0,0,0,0,0.0,1,1,0.36853032411791364,-0.893003184000282,1
6416-TVAIH,0,0,1,1,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,1,0.12424616509349373,-0.9759899036008355,1
5108-ADXWO,0,0,0,0,-0.8702409464784621,1,0,2,1,0,0,0,0,0,0.0,1,1,0.29042586511010604,-0.6569035402244382,1
3066-RRJIO,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,0,0.1724382780983114,-0.9753501867299116,1
0307-BCOPK,1,0,0,0,-0.6666391278783103,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.5192710680708021,-0.8620982413739194,0
7629-WFGLW,1,1,1,0,0.9621754209229036,1,1,2,1,1,1,1,0,0,1.0,0,1,1.0266019361836989,1.407837808688855,0
2542-HYGIQ,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.4893587220678117,-0.9974093891755664,0
6715-OFDBP,0,0,0,0,-1.1145631287986442,1,0,1,0,0,1,0,1,1,0.0,1,1,0.17576187209864347,-0.8533848564078859,1
5016-LIPDW,0,0,1,1,1.002895784642934,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.5076384890696393,-0.537850024625239,0
6481-LXPWL,0,0,1,1,0.9621754209229036,0,2,1,0,1,1,0,0,0,1.0,1,3,-0.952598291014154,-0.1364166585192122,0
1567-DSCIC,0,0,0,0,-0.9924020376385531,1,1,2,0,1,1,0,1,0,0.0,1,1,0.9717626351782166,-0.6648889715097652,1
2150-UWTFY,1,0,1,1,-0.4223169455581282,1,0,1,1,1,1,0,0,0,0.0,0,0,-0.12003799393092641,-0.3788252341945133,1
6124-ACRHJ,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4960059100684764,-0.997497625985349,0
9362-MWODR,1,0,0,1,0.3106496014024181,1,0,1,1,0,0,1,1,0,0.0,1,3,-0.021991970921125294,0.07925616379195514,0
1020-JPQOW,1,0,1,0,0.9621754209229036,1,1,2,0,1,1,1,0,0,0.0,0,1,0.8570986421667539,1.2511512937173688,0
7919-ZODZZ,1,0,1,1,-0.9109613101984924,1,0,1,0,1,1,0,0,1,1.0,1,0,0.03783272108485552,-0.7150074794662931,0
0565-JUPYD,0,0,0,0,1.247217966963116,1,1,2,1,1,1,1,1,0,1.0,0,3,1.3207400052131024,1.901544818625056,0
5939-XAIXZ,1,0,0,0,-0.5444780367182193,1,1,1,0,0,1,0,0,0,0.0,1,0,-0.28787949094770476,-0.5500708227801318,0
9054-FOWNV,0,0,1,1,-0.4223169455581282,1,1,2,0,0,1,0,1,0,0.0,1,1,0.7972739501607736,-0.17451290114285808,0
2683-BPJSO,0,0,1,0,-0.13727439951791576,1,1,2,1,1,0,0,0,0,0.0,1,1,0.6543594081464871,0.08223415612211854,1
2157-MXBJS,0,0,1,0,-0.7888002190384014,1,1,1,0,0,1,0,1,1,1.0,1,0,0.3502505571160864,-0.5696814537543189,1
9732-EQMWY,1,0,1,0,0.6771328748826912,1,0,2,0,1,1,0,1,1,0.0,0,1,1.1512367111961581,1.210738834836929,0
9360-AHGNL,1,1,1,0,0.43281069256250915,1,1,2,1,0,1,1,1,1,1.0,1,0,1.4885815022298807,1.1248182413111034,1
1087-UDSIH,1,0,0,0,-1.1960038562387048,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.5009913010689746,-0.979850264028825,1
5269-NRGDP,0,0,1,1,0.3920903288424788,1,0,1,0,0,1,1,1,1,1.0,0,1,0.2787932861089434,0.3562756281044887,0
6195-MELTI,0,0,0,0,1.002895784642934,1,0,1,0,1,0,1,0,0,1.0,1,0,-0.33607160395252245,0.37676862717650195,0
5485-WUYWF,0,1,0,0,-1.2367242199587352,1,0,1,1,0,1,0,1,0,0.0,0,2,0.05445069108651675,-0.9644970591266492,1
8818-DOPVL,1,1,0,0,0.5549717837226001,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3190782082129364,1.1396420253545836,0
2632-UCGVD,0,1,1,0,1.369379058123207,1,1,2,0,0,0,1,1,1,0.0,1,3,1.1728400721983174,2.025561654774527,1
5445-PZWGX,0,0,0,0,1.2064976032430856,1,1,2,1,1,0,1,0,1,1.0,0,1,1.2376501552047963,1.8743899404144548,1
5198-HQAEN,0,0,1,1,0.10704778280226633,1,0,2,0,1,0,1,1,0,1.0,1,1,0.82884809316393,0.3904012142879167,0
9170-CCKOU,0,0,1,0,-0.62591876415828,1,1,2,1,1,1,0,0,0,0.0,0,3,0.8454660631655913,-0.36466322622440284,1
2819-GWENI,1,0,1,1,-0.1779947632379461,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.491020519067978,-0.7666480723915711,0
3814-MLAXC,1,0,0,0,-0.055833672077855064,1,1,2,0,0,0,1,0,0,0.0,1,3,0.5014740841312035,0.054461620243039174,1
3572-UUHRS,0,0,0,0,0.5142514200025698,1,0,0,2,2,2,2,2,2,1.0,0,2,-1.5259182560714666,-0.6235720853290537,0
2692-PFYTJ,1,0,0,0,-1.2774445836787656,1,1,0,2,2,2,2,2,2,0.0,1,0,-1.2965902700485417,-0.9948505216918704,0
1226-UDFZR,1,0,0,0,-1.2367242199587352,1,0,1,0,1,0,0,0,0,0.0,1,0,-0.5039131009693008,-0.9556072005410505,1
5955-EPOAZ,1,0,0,0,-1.0738427650786138,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.4561227820644893,-0.9579013575953985,0
6821-JPCDC,1,0,1,0,0.6364125111626608,1,0,2,0,1,1,0,1,1,1.0,1,1,1.07313225218835,1.0642436713953352,0
8815-LMFLX,0,0,1,1,-0.30015585439803716,1,1,0,2,2,2,2,2,2,0.0,1,2,-1.3082228490497045,-0.7649495138032556,0
8582-KRHPJ,0,0,0,0,0.7178532386027215,0,2,1,1,1,0,0,0,0,0.0,1,0,-0.9891578250178088,-0.2198445621686788,0
5811-IWXYM,1,0,1,1,0.7992939660427822,1,1,2,0,0,1,0,1,1,1.0,0,2,1.2127232002023045,1.3325497507418351,0
7044-YAACC,0,1,1,0,-1.1552834925186746,1,0,2,0,0,0,0,0,0,0.0,1,1,0.18074726309914202,-0.882525062838596,0
8189-XRIKE,1,1,0,0,-0.015113308357824713,1,0,2,0,0,0,0,1,1,0.0,0,1,0.8703930181680831,0.27231830359632625,0
4123-DVHPH,0,0,1,0,-0.9516816739185228,1,1,2,1,0,0,0,0,1,0.0,1,1,0.7740087921584478,-0.6526902325573182,0
6425-YQLLO,1,1,1,0,1.369379058123207,1,1,2,0,0,1,1,1,1,1.0,1,3,1.3689321182179202,2.0711580262296962,1
5442-UTCVD,0,0,0,1,-1.1960038562387048,1,1,2,0,0,1,0,0,1,0.0,0,1,0.9003053641710731,-0.8928046511782711,1
7734-DBOAI,1,0,1,1,-1.2774445836787656,0,2,1,0,0,0,1,1,0,0.0,0,1,-0.8196545310008642,-0.9885195305899674,1
2091-RFFBA,1,1,0,0,-0.055833672077855064,1,1,2,0,0,0,0,0,0,0.0,1,1,0.30372024111143525,-0.02803979690370993,1
2114-MGINA,1,0,0,0,-0.748079855318371,1,0,2,0,0,0,0,1,1,0.0,1,0,0.8321716871642622,-0.508070101323605,1
7596-LDUXP,1,0,0,0,-0.8295205827584317,1,0,2,1,0,0,0,1,0,1.0,1,3,0.677624566148813,-0.5742697678630152,0
3740-RLMVT,0,1,1,0,1.4100994218432374,1,0,1,1,1,0,1,0,0,1.0,1,2,-0.12668518193159078,0.8112025601412283,0
4489-SNOJF,1,0,1,1,0.10704778280226633,1,1,1,1,0,1,1,1,0,0.0,0,1,0.24888094010595296,0.12699227788435233,1
5651-CPDND,0,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0.0,0,0,-0.6235624849812617,-0.7891043404812477,0
2186-QZEYA,1,1,0,0,-0.13727439951791576,1,1,1,1,1,0,0,0,0,0.0,1,2,-0.20645143793956489,-0.2478376900722148,0
1131-ALZWV,1,0,0,0,-0.3408762181180675,1,1,0,2,2,2,2,2,2,1.0,0,2,-1.3348116010523623,-0.7391843653467307,0
9134-WYRVP,0,0,0,0,0.758573602322752,1,0,2,1,0,0,0,1,0,1.0,0,0,0.7175076941527995,0.8763875033681384,0
9732-OUYRN,1,0,1,0,0.6771328748826912,1,0,0,2,2,2,2,2,2,1.0,0,3,-1.5209328650709681,-0.6008952252149206,0
2931-SVLTV,0,0,1,1,0.3106496014024181,1,1,2,1,1,0,1,1,1,0.0,1,3,1.506861269231708,0.9654846220461386,0
6899-PPEEA,1,1,0,0,0.18848851024232702,1,1,2,0,0,0,0,1,1,0.0,1,1,1.0565142821866886,0.5733602393721781,1
7504-UWHNB,0,0,0,0,-0.30015585439803716,1,0,2,0,0,0,0,0,0,0.0,0,1,0.1657910900976468,-0.24324937596351864,0
2582-FFFZR,1,0,0,0,-0.4223169455581282,0,2,1,0,0,1,0,1,1,0.0,1,1,-0.47067716096597834,-0.5326881712529558,0
2187-LZGPL,1,0,0,0,-1.0331224013585834,0,2,1,0,1,0,0,0,1,0.0,1,3,-0.8196545310008642,-0.8768117294051714,1
6288-LBEAR,1,0,0,0,-0.38159658183809786,1,0,2,0,1,0,1,0,0,0.0,1,0,0.47654712912871167,-0.21924896370264613,0
4597-NUCQV,0,1,0,0,-0.3408762181180675,1,1,2,0,1,0,0,1,1,0.0,1,1,1.2127232002023045,0.07034424600391066,1
9019-QVLZD,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,1,0,0.0,0,1,0.4915033021302069,-0.9711148198603456,1
5808-TOTXO,1,0,0,1,-1.1960038562387048,1,0,0,2,2,2,2,2,2,1.0,1,3,-1.4694171580658184,-0.9808870465437708,0
4369-NYSCF,0,0,0,0,0.9621754209229036,1,0,1,0,1,0,1,1,1,1.0,1,2,0.3652067301175816,0.8841082242241176,0
6333-YDVLT,0,0,0,0,1.3286586944031769,1,1,2,1,0,1,1,1,1,1.0,1,3,1.503537675231376,2.143247499822096,0
5324-KTGCG,0,0,1,0,1.5729808767233588,1,0,0,2,2,2,2,2,2,1.0,0,1,-1.4594463760648215,-0.3268978716374418,0
5599-HVLTW,1,1,0,0,-0.748079855318371,1,1,2,0,0,1,0,0,0,0.0,1,2,0.5180920541328647,-0.5393941687964349,0
7394-LWLYN,1,0,0,0,-1.2367242199587352,1,0,2,0,0,0,0,0,0,0.0,1,1,0.179085466098976,-0.9515924256959412,0
3707-LRWZD,1,0,0,0,-0.015113308357824713,1,1,2,0,0,0,0,1,0,1.0,0,1,0.641065032145158,0.22109683551751577,1
6873-UDNLD,0,0,0,0,0.3106496014024181,1,0,1,1,0,1,0,0,1,0.0,0,1,0.08934842809000525,0.19866262663028483,0
2700-LUEVA,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.462769970065154,-0.9970564419364358,0
1455-ESIQH,0,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,1,1,0.0,1,1,0.8089065291619363,-0.9669015121932257,1
0958-YHXGP,1,0,0,0,-1.0331224013585834,1,0,2,0,0,0,0,0,0,0.0,1,0,0.17077648109814536,-0.7868101834268996,0
1101-SSWAG,1,0,1,0,-0.7073594915983407,1,1,1,0,0,0,0,0,0,0.0,1,1,-0.45405919096431707,-0.6924629745668338,0
2979-SXESE,1,0,1,1,-0.62591876415828,1,1,2,1,0,1,0,1,0,0.0,0,1,0.9850570111795457,-0.29714000753825337,1
4013-TLDHQ,0,0,0,0,-0.5444780367182193,1,0,2,0,1,1,0,0,0,0.0,1,1,0.44829658012588774,-0.3484276532244009,1
5325-UWTWJ,0,0,1,0,-0.055833672077855064,1,1,2,1,1,0,1,0,0,0.0,1,3,0.8570986421667539,0.28634795635176286,0
3969-GYXEL,1,0,0,0,-0.8702409464784621,1,0,2,1,0,0,0,0,0,0.0,0,1,0.3868100911197414,-0.6361899491279683,0
9208-OLGAQ,1,1,0,0,-0.5851984004382496,1,0,2,0,0,1,0,0,1,0.0,1,1,0.6709773781481484,-0.3692956587379903,0
2674-MLXMN,1,1,0,0,1.5729808767233588,1,1,2,0,1,0,0,1,1,0.0,1,3,1.1595456961969886,2.0605254906508903,0
9708-HPXWZ,0,1,0,0,-1.1145631287986442,0,2,1,0,0,1,1,1,0,0.0,0,3,-0.6435040489832552,-0.911466736447295,0
6992-TKNYO,0,0,1,0,0.22920887396235737,1,1,1,0,0,1,1,0,1,1.0,0,3,0.14086413509515497,0.17150774841968364,0
4468-YDOVK,0,0,0,1,-1.1145631287986442,1,0,1,0,0,0,1,0,0,0.0,1,2,-0.5354872439724572,-0.9024445226470222,0
3754-DXMRT,0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0.0,1,1,-0.6850489739874083,-0.9653353088195842,1
7130-VTEWQ,1,1,0,0,-0.9924020376385531,1,1,2,0,0,0,0,0,0,0.0,1,1,0.3652067301175816,-0.7387431812978177,1
4302-ZYFEL,0,0,1,1,1.4915401492832983,1,0,0,2,2,2,2,2,2,1.0,1,3,-1.4694171580658184,-0.3871856719214165,0
9351-LZYGF,1,0,1,0,0.3920903288424788,1,1,1,1,1,0,1,0,0,0.0,1,3,0.05445069108651675,0.197250837673763,0
6121-VZNQB,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.517609271070636,-0.9977843956171425,1
7903-CMPEY,0,1,1,0,-1.2774445836787656,1,1,2,1,0,0,0,0,0,0.0,1,1,0.5164302571326987,-0.9707839318236609,1
1518-OMDIK,0,0,1,0,0.025607055362205634,1,0,1,0,0,0,0,0,0,0.0,1,3,-0.6717545979860794,-0.3609352210110872,0
6671-NGWON,1,0,0,0,-1.0331224013585834,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4760643460664828,-0.9397686931850703,0
0595-ITUDF,0,0,1,1,1.2879383306831464,1,1,2,1,1,1,0,0,0,0.0,1,1,0.898643567170907,1.623466512595131,0
6996-KNSML,1,0,0,0,-1.2774445836787656,1,0,2,0,0,1,0,0,0,0.0,1,1,0.33695618111475767,-0.9731663256877916,1
0096-BXERS,1,0,1,0,-1.0738427650786138,1,1,1,0,0,0,0,0,0,0.0,0,1,-0.47898614596680894,-0.867436568365768,0
3806-YAZOV,1,0,0,0,-1.1960038562387048,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.5275800530716328,-0.9815047042122492,0
7998-ZLXWN,1,0,1,0,-0.7073594915983407,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.4727407520661506,-0.8602673275709302,0
6253-WRFHY,0,0,1,1,-0.7888002190384014,1,0,1,0,0,0,0,1,1,1.0,1,1,-0.00038860991896550476,-0.6191381856374771,0
9133-AYJZG,1,0,0,0,-0.38159658183809786,1,1,2,0,1,0,0,1,1,0.0,1,3,1.1279715531938321,-0.013943966540936567,0
2675-OTVVJ,0,1,1,0,-0.055833672077855064,1,1,2,1,0,0,0,1,0,0.0,0,1,0.8205391081630994,0.23247938397947374,0
8680-CGLTP,0,0,0,0,-0.13727439951791576,1,0,1,1,1,0,1,0,0,1.0,1,1,-0.19980424993890028,-0.25787462718498777,0
8430-TWCBX,1,0,1,0,0.6771328748826912,1,0,0,2,2,2,2,2,2,1.0,0,3,-1.46443176706532,-0.5508870132706211,0
5018-GWURO,1,0,1,0,0.9621754209229036,1,1,2,0,0,0,0,1,0,0.0,1,2,0.6925807391503077,1.1568261440597487,0
0537-QYZZN,0,1,1,1,-0.3408762181180675,1,1,2,1,0,0,0,0,0,0.0,1,1,0.5014740841312035,-0.18660134408307696,0
3340-QBBFM,0,1,1,0,0.14776814652229667,1,0,1,0,0,1,1,0,0,1.0,0,3,-0.3543513709543497,-0.12699737907491762,0
1704-NRWYE,1,1,0,0,-0.9516816739185228,1,0,2,0,0,0,0,1,0,0.0,1,1,0.534710024134526,-0.6745950205858533,1
2592-SEIFQ,0,0,0,0,-1.1960038562387048,0,2,1,0,0,0,0,0,0,0.0,0,1,-1.329826210051864,-0.9766737388766509,1
8200-KLNYW,1,0,1,0,-0.46303730927815856,1,0,1,1,0,1,1,1,1,1.0,0,0,0.5363718211346925,-0.2496024262678672,0
3372-CDXFJ,0,0,1,1,-0.7888002190384014,1,1,0,2,2,2,2,2,2,1.0,0,2,-1.3381351950526947,-0.8546201717448426,0
4781-ZXYGU,0,0,1,1,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,2,-1.4827115340671475,-0.9973211523657837,0
7632-YUTXB,1,0,1,1,-0.30015585439803716,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4860351280674797,-0.776751187111681,0
9896-UYMIE,0,0,0,0,1.369379058123207,1,1,2,1,1,1,1,1,1,1.0,1,2,1.6464522172456624,2.2513596510082503,0
0853-NWIFK,1,0,0,0,0.5142514200025698,1,0,2,1,1,0,0,1,1,1.0,1,1,1.1811490571991479,0.9720362051724979,0
8212-CRQXP,1,0,1,0,-0.4223169455581282,1,0,2,0,0,0,0,1,0,0.0,1,3,0.5064594751317021,-0.25335249068362853,0
6980-CDGFC,1,0,1,0,1.4100994218432374,1,0,0,2,2,2,2,2,2,1.0,1,2,-1.4594463760648215,-0.4205833044241378,0
7481-ATQQS,1,1,0,0,0.6771328748826912,1,1,2,0,0,1,0,0,1,0.0,1,3,0.8670694241677506,0.9861099763328259,1
2277-VWCNI,1,1,0,0,-1.1552834925186746,1,1,1,0,0,0,0,0,0,0.0,0,0,-0.532163649972125,-0.9268640597543621,0
1088-CNNKB,0,0,1,0,1.247217966963116,1,1,1,1,1,1,1,0,1,1.0,0,3,0.5064594751317021,1.217444832380408,0
8642-GVWRF,1,0,1,0,-1.2367242199587352,1,0,2,0,1,1,0,0,0,0.0,0,2,0.4964886931307054,-0.9334156428807217,1
1930-BZLHI,0,0,0,0,-0.46303730927815856,1,0,0,2,2,2,2,2,2,1.0,1,0,-1.4760643460664828,-0.8197225134758166,0
5868-YTYKS,0,0,0,1,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.479387940066815,-0.9972770339608924,0
1482-OXZSY,0,0,0,0,-0.0965540357978854,1,1,2,1,0,0,0,1,1,0.0,1,2,1.1844726511994805,0.28921565266969795,0
0377-JBKKT,0,0,1,1,-0.4223169455581282,1,0,1,1,1,0,1,0,0,0.0,1,0,-0.22639300194155818,-0.44511313754370607,0
5778-BVOFB,1,0,0,0,-0.9516816739185228,1,0,1,0,0,0,1,1,0,0.0,1,2,-0.17487729493640844,-0.7723614058249957,0
3373-YZZYM,0,0,1,1,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.5142856770703037,-0.9977402772122512,0
2057-ZBLPD,1,0,1,0,-0.46303730927815856,1,1,2,0,0,0,0,0,1,0.0,1,1,0.722493085153298,-0.20824142168226434,1
0228-MAUWC,0,0,0,0,-0.5444780367182193,1,1,1,0,0,1,1,0,0,0.0,0,1,-0.1732154979362424,-0.501231748565452,0
5502-RLUYV,1,0,1,1,1.4915401492832983,1,1,2,0,1,1,0,1,1,0.0,1,1,1.302460238211275,2.279242482899558,1
0023-HGHWL,0,1,0,0,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,1,1,-1.3181936310507012,-0.9951372913236639,1
3086-RUCRN,1,0,0,0,1.369379058123207,1,1,2,1,1,1,1,0,1,0.0,1,2,1.2742096892084507,1.903397791630491,0
5215-LNLDJ,1,0,1,1,-1.0331224013585834,0,2,1,0,0,0,0,0,0,0.0,1,1,-1.33148800705203,-0.9404525284608855,0
7576-JMYWV,1,1,1,1,0.5549717837226001,1,1,2,1,1,0,1,1,1,0.0,1,1,1.5101848632320405,1.1874001986494263,0
9039-RBEEE,0,0,0,0,0.26992923768238775,0,2,1,1,1,0,1,1,0,0.0,1,3,-0.5255164619714603,-0.17640999255318449,1
0257-KXZGU,1,0,1,1,-0.015113308357824713,1,1,1,0,1,1,0,0,0,0.0,0,2,-0.07683127192660708,-0.1037469796971974,0
1307-ATKGB,0,0,0,0,-0.3408762181180675,1,0,2,0,1,1,0,0,1,0.0,1,1,0.8238627021634315,-0.041275318371102834,0
8417-FMLZI,0,0,1,1,-1.0738427650786138,1,0,2,0,1,0,0,0,1,0.0,1,3,0.6244470621434968,-0.7955235683929333,1
3714-XPXBW,1,0,0,0,0.18848851024232702,1,1,1,1,1,1,1,1,0,0.0,1,3,0.46989994112804756,0.30717184346046095,0
1850-AKQEP,0,0,0,1,-0.9924020376385531,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4760643460664828,-0.9273714214106122,0
0848-ZGQIJ,1,0,1,0,-0.6666391278783103,1,0,2,0,1,0,0,1,1,0.0,1,2,0.9933659961803764,-0.3615749378820111,0
3621-CHYVB,1,0,1,0,1.002895784642934,0,2,1,1,0,1,1,0,1,0.0,1,2,-0.49394231896830415,0.22133948674441806,0
8042-RNLKO,0,0,0,0,1.369379058123207,1,1,0,2,2,2,2,2,2,1.0,0,2,-1.3065610520495383,-0.2565731342406941,0
1792-UXAFY,1,1,0,0,-0.62591876415828,1,0,2,0,1,1,0,1,0,0.0,1,1,0.8105683261621028,-0.34580260813336794,1
5372-FBKBN,1,0,0,1,-0.46303730927815856,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.462769970065154,-0.8067075840328802,0
6217-TOWGS,1,0,1,0,-0.62591876415828,1,1,1,0,1,0,0,1,1,0.0,1,2,0.35357415111641893,-0.42272304706136643,0
0515-YPMCW,0,0,0,1,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,0,0.18905624809997262,-0.975129594705455,1
0378-XSZPU,0,0,1,0,1.0436161483629645,1,0,1,1,1,1,0,0,0,1.0,0,3,-0.14828854293375057,0.566080702565112,1
1045-LTCYT,1,0,1,1,-0.9924020376385531,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.4527991880641573,-0.9445555401157774,0
1544-JJMYL,0,0,0,0,-0.21871512695797646,1,0,1,1,0,1,1,1,0,1.0,0,3,0.15249671409631763,-0.1559169934811711,0
4636-JGAAI,0,0,1,0,0.06632741908223598,1,1,2,0,1,0,0,0,1,0.0,0,0,0.8005975441611056,0.3174514318001362,0
6874-SGLHU,0,0,0,0,-0.0965540357978854,1,0,2,0,1,0,0,1,1,1.0,1,2,1.071470455188184,0.3267383560297569,0
5951-AOFIH,0,0,0,0,0.025607055362205634,1,0,1,0,1,1,0,1,0,0.0,1,3,0.05445069108651675,-0.015576347521914944,0
4729-XKASR,0,0,0,1,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,0,1,-1.329826210051864,-0.9952917057407835,1
3059-NGMXB,0,0,1,1,-0.748079855318371,1,1,1,1,1,0,0,0,1,0.0,0,0,0.14751132309581955,-0.5894464991456256,0
8652-YHIYU,1,0,0,1,-0.6666391278783103,1,1,2,0,0,0,1,0,0,1.0,1,3,0.4898415051300408,-0.4484661363154456,0
5449-FIBXJ,0,0,1,1,-0.5444780367182193,1,1,2,0,0,1,1,1,1,0.0,0,1,1.2808568772091153,-0.1182398757039926,1
5061-PBXFW,1,0,1,1,-0.015113308357824713,1,0,1,1,1,0,1,0,0,0.0,0,2,-0.11172900893009581,-0.18355717414557657,0
8630-FJLIB,1,0,0,0,-0.5851984004382496,1,0,2,0,0,0,0,0,0,0.0,1,1,0.16745288709781284,-0.4672385175966978,0
4749-OJKQU,1,0,0,0,-1.1552834925186746,1,1,2,0,0,0,0,0,0,0.0,1,1,0.36188313611724954,-0.8728190137625078,0
0577-WHMEV,1,0,1,0,-0.6666391278783103,1,1,2,1,1,1,0,0,0,0.0,0,1,0.8620840331672525,-0.39962706210076576,0
5453-AXEPF,0,0,1,0,-0.62591876415828,1,1,2,0,1,0,0,0,0,0.0,1,2,0.5230774451333633,-0.41639205595946344,0
3639-XJHKQ,1,0,0,1,-0.5444780367182193,1,0,1,1,1,1,0,0,0,0.0,1,1,-0.1383177609327537,-0.43364235227196557,0
9837-BMCLM,0,0,0,0,-1.1960038562387048,1,0,2,0,0,0,0,1,0,0.0,1,1,0.45660556512671835,-0.8994224119119676,1
2672-OJQZP,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0.0,0,0,-0.6651074099854147,-0.9864680247625215,0
0137-UDEUO,1,0,0,0,-1.1960038562387048,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4926823160681442,-0.9780855278331727,1
6161-UUUTA,0,1,0,0,-1.1960038562387048,1,0,2,0,0,0,0,1,0,0.0,1,1,0.50313588113137,-0.8911060925899557,1
7821-DPRQE,0,0,1,0,1.4508197855632678,1,1,2,1,1,0,1,1,1,0.0,1,1,1.4270950132237343,2.223653292736508,0
6543-XRMYR,1,1,0,0,-0.0965540357978854,1,1,2,0,1,0,0,1,1,0.0,1,1,1.1612074931971548,0.30293647659089523,1
4925-LMHOK,0,0,0,0,-0.7073594915983407,1,1,1,0,1,0,1,0,0,0.0,1,3,-0.2047896409393986,-0.5916303601877455,1
1608-GMEWB,0,1,0,0,0.5142514200025698,1,1,2,0,0,0,0,1,1,0.0,1,2,0.9684390411778845,0.8468722904958523,0
